,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0
46,75885.0,2.0,2.0,2.0,35.0,1.0
47,54367.0,2.0,2.0,2.0,33.0,1.0
48,151673.0,2.0,2.0,2.0,27.0,2.0
49,146540.0,2.0,2.0,2.0,29.0,1.0
50,110617.0,2.0,1.0,2.0,24.0,2.0
51,36767.0,2.0,2.0,2.0,35.0,0.0
52,21466.0,2.0,1.0,2.0,31.0,0.0
53,58172.0,2.0,2.0,2.0,32.0,1.0
54,46238.0,2.0,2.0,2.0,33.0,1.0
55,80082.0,2.0,2.0,2.0,31.0,0.0
56,-8867.0,2.0,1.0,2.0,34.0,2.0
57,57306.0,2.0,2.0,2.0,37.0,1.0
58,96035.0,2.0,2.0,2.0,31.0,1.0
59,140843.0,2.0,2.0,2.0,34.0,-0.0
60,48258.0,2.0,2.0,2.0,25.0,1.0
61,-22857.0,2.0,3.0,2.0,38.0,0.0
62,66159.0,2.0,2.0,2.0,30.0,1.0
63,56183.0,2.0,2.0,2.0,26.0,1.0
64,102700.0,2.0,2.0,2.0,34.0,1.0
65,46199.0,2.0,2.0,2.0,31.0,1.0
66,82249.0,2.0,2.0,2.0,32.0,0.0
67,117533.0,2.0,1.0,2.0,31.0,0.0
68,57818.0,2.0,2.0,2.0,31.0,2.0
69,68221.0,2.0,2.0,2.0,31.0,2.0
70,98277.0,2.0,2.0,2.0,40.0,2.0
71,5781.0,2.0,2.0,2.0,41.0,2.0
72,123710.0,2.0,2.0,2.0,27.0,1.0
73,51181.0,2.0,2.0,2.0,35.0,2.0
74,134173.0,2.0,3.0,2.0,35.0,1.0
75,2282.0,2.0,3.0,2.0,35.0,1.0
76,108547.0,2.0,2.0,2.0,32.0,1.0
77,55849.0,2.0,1.0,2.0,28.0,1.0
78,65378.0,2.0,2.0,2.0,32.0,1.0
79,42621.0,2.0,1.0,2.0,32.0,1.0
80,89194.0,2.0,2.0,2.0,35.0,1.0
81,52530.0,2.0,3.0,2.0,35.0,0.0
82,28253.0,2.0,1.0,2.0,30.0,1.0
83,75634.0,2.0,3.0,2.0,34.0,1.0
84,82413.0,2.0,2.0,2.0,33.0,2.0
85,28260.0,2.0,2.0,2.0,34.0,1.0
86,92964.0,2.0,2.0,2.0,35.0,1.0
87,114638.0,2.0,3.0,2.0,41.0,1.0
88,43275.0,2.0,2.0,2.0,35.0,-0.0
89,48007.0,2.0,2.0,2.0,36.0,0.0
90,18711.0,2.0,1.0,2.0,33.0,1.0
91,61433.0,2.0,3.0,2.0,36.0,2.0
92,108466.0,2.0,2.0,2.0,32.0,1.0
93,153036.0,2.0,2.0,2.0,28.0,1.0
94,87128.0,2.0,2.0,2.0,30.0,1.0
95,61160.0,2.0,2.0,2.0,35.0,0.0
96,146847.0,2.0,2.0,2.0,30.0,1.0
97,69796.0,2.0,2.0,2.0,38.0,1.0
98,40949.0,2.0,2.0,2.0,34.0,-0.0
99,72767.0,2.0,2.0,2.0,35.0,1.0
100,78287.0,2.0,2.0,2.0,37.0,0.0
101,-18711.0,2.0,2.0,2.0,39.0,2.0
102,125664.0,2.0,2.0,2.0,31.0,0.0
103,147862.0,2.0,2.0,2.0,34.0,1.0
104,149537.0,2.0,2.0,2.0,30.0,1.0
105,21238.0,2.0,1.0,2.0,29.0,0.0
106,117654.0,2.0,2.0,2.0,35.0,1.0
107,124333.0,2.0,2.0,2.0,31.0,1.0
108,44525.0,2.0,2.0,2.0,35.0,1.0
109,20649.0,2.0,2.0,2.0,34.0,1.0
110,121102.0,2.0,2.0,2.0,31.0,1.0
111,32324.0,2.0,2.0,2.0,32.0,1.0
112,26199.0,2.0,2.0,2.0,27.0,1.0
113,6157.0,2.0,2.0,2.0,31.0,0.0
114,54258.0,2.0,2.0,2.0,28.0,1.0
115,159962.0,2.0,2.0,2.0,28.0,1.0
116,185622.0,2.0,2.0,2.0,30.0,2.0
117,103326.0,2.0,2.0,2.0,32.0,0.0
118,142284.0,2.0,2.0,2.0,36.0,-0.0
119,22662.0,2.0,2.0,2.0,28.0,1.0
120,154956.0,2.0,2.0,2.0,37.0,1.0
121,-8850.0,2.0,3.0,2.0,32.0,2.0
122,101493.0,2.0,2.0,1.0,34.0,1.0
123,92972.0,2.0,3.0,2.0,34.0,1.0
124,30325.0,2.0,3.0,2.0,32.0,-1.0
125,165143.0,2.0,2.0,2.0,37.0,1.0
126,52779.0,2.0,2.0,2.0,32.0,1.0
127,120861.0,2.0,2.0,2.0,22.0,1.0
128,44567.0,2.0,2.0,2.0,29.0,0.0
129,90752.0,2.0,2.0,2.0,32.0,1.0
130,30474.0,2.0,1.0,2.0,33.0,1.0
131,112894.0,2.0,2.0,2.0,28.0,1.0
132,23732.0,2.0,2.0,2.0,31.0,1.0
133,112627.0,2.0,3.0,2.0,30.0,1.0
134,76112.0,2.0,2.0,2.0,26.0,1.0
135,108767.0,2.0,1.0,1.0,28.0,1.0
136,85846.0,2.0,2.0,2.0,33.0,3.0
137,51926.0,2.0,2.0,2.0,31.0,2.0
138,165960.0,2.0,2.0,2.0,31.0,1.0
139,171260.0,2.0,2.0,2.0,29.0,1.0
140,94666.0,2.0,2.0,2.0,25.0,1.0
141,127178.0,2.0,1.0,1.0,28.0,1.0
142,109467.0,2.0,1.0,2.0,27.0,2.0
143,111378.0,2.0,3.0,2.0,32.0,0.0
144,109380.0,2.0,2.0,2.0,33.0,0.0
145,182883.0,2.0,1.0,2.0,31.0,1.0
146,68310.0,2.0,2.0,2.0,34.0,1.0
147,83982.0,2.0,1.0,2.0,28.0,1.0
148,41622.0,2.0,3.0,2.0,33.0,1.0
149,17408.0,2.0,2.0,2.0,32.0,1.0
150,131662.0,2.0,2.0,2.0,29.0,1.0
151,115589.0,2.0,1.0,2.0,35.0,0.0
152,177720.0,2.0,2.0,2.0,24.0,2.0
153,158452.0,2.0,1.0,2.0,31.0,1.0
154,72654.0,2.0,2.0,2.0,37.0,1.0
155,168406.0,2.0,2.0,2.0,27.0,2.0
156,35238.0,2.0,2.0,2.0,32.0,2.0
157,52839.0,2.0,2.0,2.0,38.0,1.0
158,19609.0,2.0,2.0,2.0,31.0,1.0
159,124809.0,2.0,1.0,2.0,30.0,1.0
160,55188.0,2.0,2.0,2.0,35.0,1.0
161,116715.0,2.0,1.0,2.0,24.0,1.0
162,43576.0,2.0,2.0,2.0,40.0,1.0
163,44605.0,2.0,2.0,2.0,30.0,1.0
164,134584.0,2.0,2.0,2.0,37.0,2.0
165,18016.0,2.0,2.0,2.0,27.0,1.0
166,135489.0,2.0,2.0,2.0,34.0,1.0
167,38297.0,2.0,1.0,2.0,32.0,1.0
168,227544.0,2.0,1.0,2.0,32.0,1.0
169,37678.0,2.0,2.0,2.0,37.0,1.0
170,145250.0,2.0,2.0,2.0,27.0,0.0
171,88565.0,2.0,2.0,2.0,35.0,0.0
172,42782.0,2.0,2.0,2.0,34.0,1.0
173,54431.0,2.0,1.0,2.0,34.0,0.0
174,76257.0,2.0,2.0,2.0,35.0,0.0
175,127300.0,2.0,2.0,2.0,26.0,1.0
176,61480.0,2.0,1.0,2.0,29.0,-0.0
177,174836.0,2.0,2.0,2.0,25.0,1.0
178,138042.0,2.0,3.0,2.0,33.0,2.0
179,105929.0,2.0,2.0,2.0,27.0,1.0
180,44807.0,2.0,2.0,2.0,28.0,0.0
181,14939.0,2.0,2.0,2.0,28.0,1.0
182,72993.0,2.0,2.0,2.0,30.0,1.0
183,15864.0,2.0,2.0,2.0,31.0,0.0
184,54537.0,2.0,2.0,2.0,31.0,1.0
185,41068.0,2.0,2.0,2.0,33.0,1.0
186,61906.0,2.0,2.0,2.0,34.0,1.0
187,228704.0,2.0,2.0,2.0,30.0,1.0
188,100215.0,2.0,2.0,2.0,33.0,1.0
189,97650.0,2.0,2.0,2.0,33.0,1.0
190,29538.0,2.0,2.0,2.0,28.0,2.0
191,29453.0,2.0,2.0,2.0,28.0,1.0
192,35895.0,2.0,2.0,2.0,37.0,1.0
193,66714.0,2.0,2.0,2.0,38.0,1.0
194,140716.0,2.0,2.0,2.0,25.0,1.0
195,191903.0,2.0,2.0,2.0,35.0,1.0
196,123539.0,2.0,1.0,2.0,32.0,0.0
197,112773.0,2.0,2.0,2.0,36.0,1.0
198,113921.0,2.0,2.0,2.0,37.0,0.0
199,111920.0,2.0,2.0,2.0,28.0,-0.0
200,53206.0,2.0,2.0,2.0,31.0,2.0
201,110532.0,2.0,2.0,2.0,26.0,2.0
202,181745.0,2.0,3.0,2.0,35.0,2.0
203,81591.0,2.0,2.0,2.0,31.0,1.0
204,121127.0,2.0,2.0,2.0,31.0,2.0
205,74114.0,2.0,2.0,2.0,35.0,1.0
206,-14945.0,2.0,2.0,2.0,35.0,-0.0
207,121539.0,2.0,2.0,2.0,29.0,0.0
208,20585.0,2.0,2.0,2.0,28.0,1.0
209,-17244.0,2.0,2.0,2.0,33.0,-0.0
210,82112.0,2.0,1.0,2.0,32.0,0.0
211,36042.0,2.0,1.0,2.0,27.0,2.0
212,48333.0,2.0,2.0,2.0,31.0,0.0
213,115962.0,2.0,2.0,2.0,30.0,1.0
214,96580.0,2.0,1.0,2.0,36.0,1.0
215,15304.0,2.0,3.0,2.0,34.0,1.0
216,66159.0,2.0,2.0,2.0,31.0,2.0
217,89922.0,2.0,2.0,2.0,32.0,1.0
218,132383.0,2.0,2.0,2.0,33.0,1.0
219,74374.0,2.0,2.0,2.0,32.0,0.0
220,-43157.0,2.0,2.0,2.0,32.0,0.0
221,31761.0,2.0,2.0,2.0,31.0,1.0
222,82718.0,2.0,3.0,2.0,31.0,2.0
223,42761.0,2.0,3.0,2.0,37.0,1.0
224,133548.0,2.0,2.0,2.0,26.0,-0.0
225,139957.0,2.0,2.0,2.0,32.0,2.0
226,95184.0,2.0,2.0,2.0,35.0,-0.0
227,55417.0,2.0,2.0,2.0,38.0,1.0
228,132644.0,2.0,1.0,2.0,32.0,0.0
229,139785.0,2.0,1.0,2.0,32.0,-0.0
230,64499.0,2.0,2.0,2.0,36.0,0.0
231,143642.0,2.0,2.0,2.0,30.0,0.0
232,76736.0,2.0,3.0,2.0,31.0,1.0
233,33231.0,2.0,2.0,2.0,33.0,0.0
234,52921.0,2.0,2.0,2.0,31.0,1.0
235,39686.0,2.0,2.0,2.0,34.0,1.0
236,25289.0,2.0,2.0,2.0,30.0,1.0
237,16288.0,2.0,2.0,2.0,36.0,1.0
238,94533.0,2.0,3.0,2.0,33.0,2.0
239,154140.0,2.0,1.0,2.0,31.0,-0.0
240,176982.0,2.0,1.0,2.0,30.0,1.0
241,46665.0,2.0,2.0,2.0,33.0,1.0
242,51269.0,2.0,3.0,2.0,32.0,1.0
243,83815.0,2.0,2.0,2.0,30.0,0.0
244,122601.0,2.0,1.0,2.0,34.0,1.0
245,121430.0,2.0,1.0,2.0,28.0,1.0
246,92531.0,2.0,1.0,2.0,31.0,1.0
247,124651.0,2.0,2.0,2.0,33.0,0.0
248,118141.0,2.0,2.0,2.0,21.0,1.0
249,89721.0,2.0,1.0,2.0,30.0,2.0
250,87144.0,2.0,1.0,2.0,30.0,1.0
251,27245.0,2.0,1.0,2.0,30.0,1.0
252,68480.0,2.0,2.0,2.0,32.0,2.0
253,124293.0,2.0,2.0,2.0,36.0,1.0
254,59809.0,2.0,2.0,2.0,31.0,1.0
255,103472.0,2.0,2.0,2.0,33.0,1.0
256,194469.0,2.0,2.0,2.0,33.0,1.0
257,-9904.0,2.0,2.0,2.0,34.0,1.0
258,108008.0,2.0,2.0,2.0,27.0,1.0
259,56597.0,2.0,2.0,2.0,28.0,1.0
260,148790.0,2.0,2.0,1.0,35.0,2.0
261,116758.0,2.0,2.0,2.0,29.0,0.0
262,86372.0,2.0,2.0,1.0,32.0,0.0
263,56006.0,2.0,2.0,2.0,28.0,0.0
264,-15204.0,2.0,3.0,2.0,32.0,2.0
265,60982.0,2.0,2.0,2.0,30.0,1.0
266,87610.0,2.0,2.0,2.0,35.0,2.0
267,116180.0,2.0,2.0,2.0,29.0,0.0
268,25126.0,2.0,2.0,2.0,32.0,1.0
269,115019.0,2.0,2.0,2.0,25.0,2.0
270,32331.0,2.0,2.0,2.0,34.0,1.0
271,162852.0,2.0,2.0,2.0,28.0,1.0
272,20548.0,2.0,3.0,2.0,31.0,1.0
273,29405.0,2.0,2.0,2.0,36.0,1.0
274,130797.0,2.0,2.0,2.0,32.0,1.0
275,32610.0,2.0,3.0,2.0,35.0,2.0
276,82671.0,2.0,3.0,2.0,29.0,1.0
277,108253.0,2.0,2.0,2.0,40.0,1.0
278,82090.0,2.0,1.0,2.0,34.0,1.0
279,55665.0,2.0,2.0,2.0,32.0,1.0
280,75438.0,2.0,2.0,2.0,35.0,1.0
281,-15670.0,2.0,2.0,2.0,29.0,1.0
282,137330.0,2.0,2.0,2.0,39.0,2.0
283,30081.0,2.0,2.0,2.0,30.0,1.0
284,20443.0,2.0,2.0,2.0,24.0,2.0
285,133572.0,2.0,2.0,2.0,35.0,1.0
286,120148.0,2.0,2.0,2.0,38.0,0.0
287,2149.0,2.0,2.0,2.0,29.0,2.0
288,42340.0,2.0,2.0,2.0,31.0,1.0
289,114623.0,2.0,2.0,1.0,36.0,1.0
290,141783.0,2.0,2.0,2.0,26.0,1.0
291,43015.0,2.0,1.0,2.0,32.0,1.0
292,49490.0,2.0,2.0,2.0,33.0,1.0
293,-20747.0,2.0,2.0,2.0,37.0,1.0
294,209309.0,2.0,3.0,2.0,35.0,2.0
295,-27412.0,2.0,2.0,2.0,36.0,1.0
296,95351.0,2.0,2.0,2.0,31.0,1.0
297,119225.0,2.0,2.0,2.0,31.0,1.0
298,7421.0,2.0,1.0,2.0,35.0,0.0
299,108162.0,2.0,2.0,2.0,27.0,2.0
300,177935.0,2.0,2.0,2.0,31.0,1.0
301,135418.0,2.0,2.0,2.0,35.0,1.0
302,42086.0,2.0,1.0,1.0,31.0,0.0
303,36851.0,2.0,1.0,2.0,34.0,1.0
304,52372.0,2.0,1.0,2.0,34.0,2.0
305,84526.0,2.0,2.0,2.0,31.0,1.0
306,85457.0,2.0,1.0,2.0,32.0,0.0
307,23372.0,2.0,2.0,2.0,32.0,1.0
308,23013.0,2.0,2.0,2.0,39.0,1.0
309,90344.0,2.0,2.0,2.0,34.0,-0.0
310,-990.0,2.0,3.0,2.0,34.0,1.0
311,-3942.0,2.0,2.0,2.0,27.0,1.0
312,64178.0,2.0,2.0,2.0,29.0,1.0
313,97656.0,2.0,2.0,2.0,35.0,1.0
314,16810.0,2.0,2.0,2.0,36.0,1.0
315,22493.0,2.0,2.0,1.0,35.0,1.0
316,-33001.0,2.0,2.0,2.0,37.0,1.0
317,125947.0,2.0,1.0,2.0,28.0,1.0
318,107950.0,2.0,2.0,2.0,28.0,1.0
319,53460.0,2.0,2.0,2.0,28.0,1.0
320,185633.0,2.0,2.0,2.0,35.0,1.0
321,115659.0,2.0,2.0,2.0,27.0,1.0
322,219567.0,2.0,1.0,2.0,34.0,1.0
323,98926.0,2.0,3.0,2.0,34.0,1.0
324,67942.0,2.0,2.0,2.0,32.0,1.0
325,204323.0,2.0,1.0,2.0,27.0,0.0
326,133954.0,2.0,2.0,2.0,27.0,0.0
327,42667.0,2.0,2.0,2.0,36.0,1.0
328,192423.0,2.0,2.0,2.0,30.0,1.0
329,25671.0,2.0,2.0,2.0,29.0,1.0
330,-19521.0,2.0,1.0,2.0,31.0,0.0
331,74065.0,2.0,2.0,2.0,26.0,2.0
332,73319.0,2.0,2.0,2.0,32.0,1.0
333,77855.0,2.0,2.0,2.0,24.0,1.0
334,107522.0,2.0,2.0,2.0,34.0,1.0
335,39951.0,2.0,2.0,2.0,32.0,1.0
336,99914.0,2.0,2.0,2.0,38.0,2.0
337,118991.0,2.0,2.0,2.0,34.0,1.0
338,123020.0,2.0,2.0,2.0,24.0,1.0
339,33171.0,2.0,3.0,2.0,31.0,1.0
340,133037.0,2.0,2.0,2.0,36.0,1.0
341,144387.0,2.0,2.0,2.0,28.0,1.0
342,75725.0,2.0,2.0,2.0,24.0,1.0
343,122181.0,2.0,1.0,2.0,25.0,1.0
344,130789.0,2.0,1.0,2.0,32.0,0.0
345,75250.0,2.0,2.0,2.0,27.0,0.0
346,116240.0,2.0,1.0,2.0,34.0,1.0
347,140584.0,2.0,2.0,2.0,28.0,0.0
348,27580.0,2.0,3.0,2.0,33.0,1.0
349,109850.0,2.0,2.0,2.0,28.0,2.0
350,44830.0,2.0,2.0,2.0,28.0,0.0
351,50295.0,2.0,2.0,2.0,32.0,2.0
352,11189.0,2.0,3.0,2.0,32.0,1.0
353,30838.0,2.0,2.0,2.0,37.0,1.0
354,110521.0,2.0,2.0,2.0,29.0,0.0
355,119497.0,2.0,2.0,2.0,34.0,1.0
356,4447.0,2.0,2.0,2.0,37.0,2.0
357,66036.0,2.0,2.0,2.0,30.0,1.0
358,100881.0,2.0,1.0,2.0,33.0,1.0
359,121562.0,2.0,1.0,2.0,28.0,2.0
360,106408.0,2.0,2.0,2.0,34.0,1.0
361,185535.0,2.0,2.0,2.0,33.0,1.0
362,57289.0,2.0,2.0,2.0,37.0,1.0
363,64001.0,2.0,1.0,2.0,31.0,1.0
364,96678.0,2.0,3.0,2.0,30.0,0.0
365,30623.0,2.0,2.0,2.0,29.0,1.0
366,90844.0,2.0,1.0,2.0,31.0,1.0
367,47283.0,2.0,1.0,2.0,37.0,1.0
368,108940.0,2.0,2.0,2.0,25.0,1.0
369,1715.0,2.0,1.0,2.0,37.0,1.0
370,220748.0,2.0,2.0,2.0,34.0,0.0
371,99558.0,2.0,1.0,2.0,26.0,1.0
372,144797.0,2.0,2.0,2.0,31.0,1.0
373,33569.0,2.0,1.0,2.0,32.0,0.0
374,42663.0,2.0,2.0,2.0,32.0,1.0
375,354410.0,2.0,2.0,2.0,30.0,1.0
376,183047.0,2.0,2.0,2.0,31.0,1.0
377,78966.0,2.0,2.0,2.0,36.0,1.0
378,95453.0,2.0,2.0,2.0,28.0,0.0
379,106645.0,2.0,1.0,2.0,30.0,0.0
380,-21397.0,2.0,3.0,2.0,35.0,1.0
381,39521.0,2.0,1.0,2.0,30.0,1.0
382,34067.0,2.0,2.0,1.0,25.0,1.0
383,61996.0,2.0,2.0,2.0,28.0,1.0
384,145144.0,2.0,2.0,1.0,28.0,1.0
385,31856.0,2.0,1.0,2.0,34.0,1.0
386,37711.0,2.0,2.0,2.0,32.0,1.0
387,81721.0,2.0,2.0,2.0,28.0,0.0
388,-52638.0,2.0,1.0,2.0,32.0,1.0
389,147754.0,2.0,2.0,2.0,31.0,1.0
390,22230.0,2.0,1.0,1.0,27.0,-0.0
391,112121.0,2.0,2.0,2.0,26.0,1.0
392,93793.0,2.0,2.0,2.0,38.0,-0.0
393,6674.0,2.0,2.0,2.0,32.0,1.0
394,-18945.0,2.0,2.0,2.0,28.0,1.0
395,144590.0,2.0,3.0,2.0,28.0,2.0
396,15908.0,2.0,2.0,2.0,28.0,2.0
397,4695.0,2.0,2.0,2.0,30.0,0.0
398,85024.0,2.0,2.0,2.0,35.0,1.0
399,109001.0,2.0,2.0,1.0,30.0,1.0
400,215952.0,2.0,2.0,2.0,34.0,1.0
401,118239.0,2.0,2.0,2.0,33.0,0.0
402,188903.0,2.0,2.0,2.0,29.0,-0.0
403,78754.0,2.0,2.0,2.0,36.0,1.0
404,-61008.0,2.0,2.0,2.0,38.0,1.0
405,68189.0,2.0,1.0,2.0,32.0,0.0
406,67709.0,2.0,2.0,2.0,31.0,1.0
407,164889.0,2.0,2.0,2.0,36.0,1.0
408,81478.0,2.0,1.0,2.0,26.0,1.0
409,60611.0,2.0,1.0,2.0,33.0,0.0
410,89978.0,2.0,1.0,2.0,31.0,1.0
411,148125.0,2.0,2.0,2.0,30.0,1.0
412,-25681.0,2.0,3.0,2.0,31.0,1.0
413,75953.0,2.0,2.0,2.0,35.0,1.0
414,-11526.0,2.0,2.0,2.0,35.0,1.0
415,134359.0,2.0,2.0,2.0,38.0,2.0
416,-5633.0,2.0,2.0,2.0,37.0,1.0
417,66347.0,2.0,2.0,2.0,26.0,1.0
418,95093.0,2.0,1.0,2.0,32.0,1.0
419,70742.0,2.0,2.0,2.0,33.0,0.0
420,90942.0,2.0,1.0,2.0,31.0,2.0
421,119427.0,2.0,1.0,2.0,32.0,1.0
422,18990.0,2.0,2.0,2.0,31.0,1.0
423,56762.0,2.0,2.0,2.0,30.0,0.0
424,131205.0,2.0,2.0,2.0,35.0,1.0
425,56698.0,2.0,2.0,2.0,30.0,1.0
426,117004.0,2.0,2.0,2.0,34.0,1.0
427,64672.0,2.0,2.0,2.0,25.0,0.0
428,29222.0,2.0,1.0,2.0,34.0,1.0
429,157451.0,2.0,2.0,2.0,29.0,1.0
430,104236.0,2.0,2.0,2.0,25.0,1.0
431,88590.0,2.0,2.0,2.0,27.0,1.0
432,118056.0,2.0,3.0,2.0,29.0,1.0
433,89138.0,2.0,1.0,2.0,38.0,0.0
434,12167.0,2.0,2.0,2.0,29.0,0.0
435,100508.0,2.0,2.0,2.0,32.0,0.0
436,166704.0,2.0,2.0,2.0,28.0,1.0
437,142525.0,2.0,3.0,2.0,37.0,2.0
438,7709.0,2.0,2.0,2.0,34.0,0.0
439,149663.0,2.0,2.0,2.0,29.0,2.0
440,167818.0,2.0,3.0,2.0,24.0,1.0
441,135193.0,2.0,2.0,2.0,32.0,0.0
442,178517.0,2.0,1.0,2.0,32.0,-0.0
443,198000.0,2.0,2.0,2.0,25.0,2.0
444,-38585.0,2.0,2.0,2.0,42.0,1.0
445,92825.0,2.0,2.0,2.0,33.0,0.0
446,110249.0,2.0,2.0,2.0,29.0,1.0
447,125992.0,2.0,3.0,2.0,30.0,1.0
448,108033.0,2.0,2.0,2.0,34.0,1.0
449,26774.0,2.0,2.0,2.0,31.0,1.0
450,24059.0,2.0,2.0,2.0,30.0,1.0
451,-15567.0,2.0,2.0,2.0,30.0,1.0
452,24021.0,2.0,2.0,2.0,34.0,0.0
453,127900.0,2.0,1.0,2.0,26.0,1.0
454,127298.0,2.0,2.0,2.0,38.0,0.0
455,56183.0,2.0,2.0,2.0,30.0,1.0
456,38137.0,2.0,2.0,2.0,34.0,1.0
457,45270.0,2.0,1.0,2.0,38.0,0.0
458,102498.0,2.0,1.0,2.0,35.0,1.0
459,134833.0,2.0,1.0,2.0,37.0,1.0
460,132920.0,2.0,2.0,2.0,26.0,1.0
461,68953.0,2.0,1.0,2.0,26.0,1.0
462,133188.0,2.0,1.0,2.0,30.0,1.0
463,58798.0,2.0,2.0,2.0,26.0,1.0
464,80422.0,2.0,3.0,2.0,30.0,1.0
465,77416.0,2.0,2.0,2.0,30.0,2.0
466,43543.0,2.0,2.0,2.0,34.0,1.0
467,61477.0,2.0,2.0,2.0,33.0,1.0
468,125253.0,2.0,2.0,2.0,32.0,1.0
469,36029.0,2.0,2.0,2.0,37.0,0.0
470,153124.0,2.0,1.0,2.0,26.0,1.0
471,79226.0,2.0,2.0,2.0,31.0,-0.0
472,42420.0,2.0,2.0,1.0,32.0,0.0
473,58821.0,2.0,2.0,1.0,36.0,1.0
474,54279.0,2.0,2.0,2.0,32.0,2.0
475,29931.0,2.0,2.0,2.0,36.0,2.0
476,135165.0,2.0,2.0,2.0,35.0,1.0
477,72879.0,2.0,2.0,2.0,33.0,1.0
478,192853.0,2.0,2.0,2.0,38.0,1.0
479,109755.0,2.0,2.0,2.0,37.0,1.0
480,76830.0,2.0,1.0,2.0,29.0,1.0
481,138903.0,2.0,1.0,2.0,42.0,1.0
482,101432.0,2.0,2.0,2.0,30.0,0.0
483,136197.0,2.0,2.0,2.0,33.0,0.0
484,52617.0,2.0,1.0,2.0,33.0,1.0
485,48421.0,2.0,2.0,2.0,32.0,1.0
486,62726.0,2.0,2.0,2.0,34.0,1.0
487,152091.0,2.0,2.0,2.0,33.0,1.0
488,111169.0,2.0,2.0,2.0,36.0,0.0
489,4651.0,2.0,2.0,2.0,34.0,1.0
490,124825.0,2.0,2.0,2.0,33.0,1.0
491,77774.0,2.0,2.0,2.0,34.0,1.0
492,119992.0,2.0,2.0,2.0,35.0,1.0
493,83449.0,2.0,2.0,1.0,31.0,0.0
494,62077.0,2.0,3.0,2.0,31.0,1.0
495,-19922.0,2.0,2.0,2.0,31.0,1.0
496,69453.0,2.0,2.0,1.0,31.0,1.0
497,-8361.0,2.0,2.0,2.0,23.0,2.0
498,7754.0,2.0,3.0,2.0,33.0,1.0
499,62038.0,2.0,3.0,2.0,29.0,1.0
500,74094.0,2.0,2.0,2.0,31.0,1.0
501,46222.0,2.0,2.0,2.0,39.0,1.0
502,109203.0,2.0,2.0,2.0,37.0,1.0
503,124506.0,2.0,2.0,2.0,32.0,1.0
504,99070.0,2.0,1.0,2.0,37.0,1.0
505,112517.0,2.0,2.0,2.0,31.0,1.0
506,118156.0,2.0,2.0,2.0,29.0,1.0
507,101165.0,2.0,2.0,2.0,30.0,1.0
508,121135.0,2.0,2.0,2.0,31.0,1.0
509,87068.0,2.0,2.0,2.0,37.0,1.0
510,137148.0,2.0,2.0,2.0,29.0,1.0
511,120558.0,2.0,1.0,2.0,31.0,1.0
512,28252.0,2.0,2.0,2.0,27.0,0.0
