,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0
71,106732.0,1.0,1.0,2.0,55.0,-1.0
72,133239.0,1.0,0.0,2.0,58.0,-1.0
73,140941.0,1.0,1.0,3.0,57.0,-1.0
74,141211.0,1.0,1.0,3.0,65.0,-0.0
75,201294.0,1.0,0.0,3.0,58.0,-1.0
76,144451.0,1.0,1.0,3.0,70.0,0.0
77,166711.0,1.0,1.0,3.0,71.0,0.0
78,135730.0,1.0,0.0,2.0,54.0,-1.0
79,212469.0,1.0,0.0,3.0,69.0,-0.0
80,134972.0,1.0,0.0,3.0,69.0,-0.0
81,248260.0,1.0,1.0,3.0,66.0,-0.0
82,125310.0,1.0,1.0,2.0,58.0,-1.0
83,122372.0,1.0,0.0,3.0,60.0,-1.0
84,164688.0,1.0,1.0,3.0,65.0,-0.0
85,321529.0,1.0,0.0,3.0,73.0,-0.0
86,139658.0,1.0,1.0,3.0,62.0,-0.0
87,139878.0,1.0,1.0,3.0,73.0,-0.0
88,132588.0,1.0,1.0,3.0,65.0,-1.0
89,122695.0,1.0,1.0,3.0,64.0,-0.0
90,137979.0,1.0,0.0,3.0,64.0,-1.0
91,82443.0,1.0,1.0,3.0,60.0,-0.0
92,130995.0,1.0,0.0,2.0,53.0,-1.0
93,177181.0,1.0,0.0,3.0,71.0,-0.0
94,96923.0,1.0,1.0,3.0,63.0,-0.0
95,300784.0,1.0,0.0,3.0,75.0,1.0
96,163658.0,1.0,1.0,3.0,63.0,-0.0
97,180817.0,1.0,1.0,3.0,63.0,-1.0
98,129428.0,1.0,0.0,3.0,61.0,-1.0
99,228539.0,1.0,0.0,3.0,63.0,-0.0
100,141105.0,1.0,1.0,3.0,71.0,0.0
101,224117.0,1.0,0.0,3.0,68.0,-0.0
102,143835.0,1.0,0.0,2.0,56.0,-1.0
103,89295.0,1.0,1.0,2.0,49.0,-1.0
104,134690.0,1.0,0.0,3.0,59.0,-1.0
105,149521.0,1.0,0.0,3.0,69.0,-0.0
106,86909.0,1.0,1.0,3.0,61.0,-0.0
107,71659.0,1.0,1.0,2.0,51.0,-1.0
108,159853.0,1.0,1.0,3.0,66.0,-1.0
109,175306.0,1.0,0.0,3.0,66.0,-1.0
110,158720.0,1.0,0.0,3.0,57.0,-1.0
111,101840.0,1.0,1.0,3.0,59.0,-1.0
112,136913.0,1.0,1.0,3.0,67.0,-0.0
113,230611.0,1.0,0.0,3.0,64.0,-0.0
114,126994.0,1.0,1.0,2.0,58.0,-1.0
115,134737.0,1.0,1.0,3.0,68.0,-1.0
116,169622.0,1.0,1.0,3.0,68.0,-1.0
117,147388.0,1.0,1.0,3.0,66.0,-0.0
118,95200.0,1.0,1.0,3.0,64.0,-0.0
119,122331.0,1.0,0.0,2.0,54.0,-1.0
120,154166.0,1.0,0.0,3.0,70.0,-0.0
121,103933.0,1.0,0.0,2.0,47.0,-1.0
122,186889.0,1.0,1.0,3.0,73.0,0.0
123,84062.0,1.0,1.0,3.0,67.0,-1.0
124,125554.0,1.0,1.0,3.0,63.0,-1.0
125,145763.0,1.0,1.0,3.0,72.0,-0.0
126,96094.0,1.0,1.0,2.0,53.0,-1.0
127,172262.0,1.0,1.0,3.0,72.0,-0.0
128,152023.0,1.0,1.0,3.0,64.0,-0.0
129,150005.0,1.0,0.0,3.0,65.0,-0.0
130,181391.0,1.0,1.0,3.0,66.0,-1.0
131,92561.0,1.0,1.0,2.0,56.0,-1.0
132,126302.0,1.0,1.0,3.0,67.0,-0.0
133,168225.0,1.0,0.0,3.0,60.0,-1.0
134,224441.0,1.0,0.0,3.0,69.0,0.0
135,248496.0,1.0,0.0,3.0,66.0,-0.0
136,138329.0,1.0,1.0,3.0,77.0,-0.0
137,168471.0,1.0,1.0,3.0,68.0,-0.0
138,90291.0,1.0,1.0,3.0,59.0,-0.0
139,135570.0,1.0,1.0,3.0,68.0,-0.0
140,152431.0,1.0,1.0,3.0,69.0,-0.0
141,114787.0,1.0,1.0,3.0,70.0,-0.0
142,108202.0,1.0,1.0,2.0,54.0,-1.0
143,132668.0,1.0,1.0,3.0,66.0,-1.0
144,128708.0,1.0,1.0,2.0,54.0,-1.0
145,187380.0,1.0,1.0,3.0,69.0,-0.0
146,109244.0,1.0,1.0,3.0,62.0,-0.0
147,241538.0,1.0,0.0,3.0,67.0,-1.0
148,117002.0,1.0,1.0,3.0,63.0,-1.0
149,137682.0,1.0,1.0,3.0,61.0,-0.0
150,147476.0,1.0,0.0,3.0,66.0,-0.0
151,150425.0,1.0,1.0,3.0,67.0,-0.0
152,150487.0,1.0,1.0,3.0,59.0,-1.0
153,99840.0,1.0,1.0,2.0,56.0,-1.0
154,96989.0,1.0,1.0,2.0,42.0,-1.0
155,236918.0,1.0,0.0,3.0,71.0,-0.0
156,110502.0,1.0,1.0,3.0,63.0,-0.0
157,144702.0,1.0,0.0,3.0,68.0,-1.0
158,200603.0,1.0,0.0,3.0,70.0,-0.0
159,191419.0,1.0,1.0,3.0,67.0,-0.0
160,216896.0,1.0,0.0,3.0,67.0,-0.0
161,249473.0,1.0,0.0,3.0,65.0,-0.0
162,169792.0,1.0,1.0,3.0,63.0,-0.0
163,206589.0,1.0,0.0,3.0,68.0,-1.0
164,222719.0,1.0,1.0,3.0,68.0,-0.0
165,290234.0,1.0,0.0,3.0,63.0,-0.0
166,167896.0,1.0,0.0,3.0,69.0,-0.0
167,148673.0,1.0,1.0,3.0,70.0,-0.0
168,134005.0,1.0,1.0,2.0,59.0,-1.0
169,178383.0,1.0,1.0,3.0,64.0,-0.0
170,106832.0,1.0,0.0,2.0,44.0,-1.0
171,88271.0,1.0,1.0,3.0,68.0,0.0
172,150475.0,1.0,1.0,2.0,58.0,-1.0
173,151849.0,1.0,1.0,3.0,64.0,-0.0
174,89413.0,1.0,0.0,3.0,70.0,-1.0
175,184214.0,1.0,0.0,3.0,61.0,-1.0
176,134639.0,1.0,0.0,3.0,63.0,-1.0
177,198995.0,1.0,0.0,3.0,63.0,-0.0
178,121709.0,1.0,1.0,3.0,65.0,-0.0
179,161461.0,1.0,1.0,3.0,64.0,-1.0
180,141339.0,1.0,1.0,3.0,63.0,-1.0
181,147030.0,1.0,1.0,3.0,58.0,-0.0
182,120736.0,1.0,0.0,3.0,61.0,-1.0
183,151347.0,1.0,0.0,3.0,68.0,-1.0
184,121439.0,1.0,1.0,3.0,59.0,-1.0
185,227266.0,1.0,0.0,3.0,62.0,-0.0
186,155690.0,1.0,1.0,3.0,72.0,-0.0
187,164149.0,1.0,0.0,3.0,54.0,-1.0
188,175380.0,1.0,0.0,3.0,70.0,-0.0
189,116370.0,1.0,1.0,3.0,58.0,-1.0
190,129433.0,1.0,1.0,3.0,62.0,-1.0
191,193472.0,1.0,0.0,3.0,66.0,-0.0
192,129402.0,1.0,0.0,3.0,65.0,-1.0
193,109531.0,1.0,1.0,3.0,62.0,-0.0
194,99500.0,1.0,0.0,2.0,58.0,-1.0
195,247288.0,1.0,1.0,3.0,68.0,-0.0
196,105460.0,1.0,1.0,2.0,58.0,-1.0
197,140659.0,1.0,1.0,3.0,60.0,-0.0
198,101801.0,1.0,1.0,3.0,61.0,-1.0
199,161180.0,1.0,0.0,3.0,65.0,-0.0
200,169786.0,1.0,0.0,3.0,63.0,-0.0
201,169974.0,1.0,0.0,3.0,64.0,-0.0
202,95547.0,1.0,1.0,2.0,52.0,-1.0
203,167091.0,1.0,1.0,3.0,69.0,-0.0
204,129864.0,1.0,0.0,3.0,66.0,-0.0
205,177990.0,1.0,0.0,3.0,67.0,-0.0
206,119871.0,1.0,1.0,3.0,73.0,-1.0
207,96527.0,1.0,1.0,2.0,45.0,-1.0
208,151970.0,1.0,0.0,3.0,71.0,-0.0
209,152757.0,1.0,0.0,3.0,60.0,-1.0
210,236232.0,1.0,0.0,3.0,71.0,-0.0
211,167682.0,1.0,0.0,3.0,61.0,-0.0
212,184019.0,1.0,1.0,3.0,68.0,-0.0
213,66753.0,1.0,1.0,2.0,47.0,-1.0
214,152889.0,1.0,1.0,3.0,69.0,0.0
215,193784.0,1.0,1.0,3.0,67.0,-0.0
216,137535.0,1.0,1.0,3.0,64.0,-1.0
217,208885.0,1.0,0.0,3.0,67.0,-0.0
218,194580.0,1.0,1.0,3.0,62.0,-1.0
219,130212.0,1.0,1.0,3.0,66.0,-0.0
220,114632.0,1.0,1.0,3.0,65.0,-1.0
221,226069.0,1.0,1.0,3.0,68.0,-0.0
222,212173.0,1.0,0.0,3.0,67.0,-1.0
223,225697.0,1.0,0.0,3.0,65.0,-0.0
224,131341.0,1.0,1.0,3.0,69.0,-0.0
225,162413.0,1.0,0.0,3.0,61.0,-0.0
226,159271.0,1.0,0.0,3.0,71.0,-0.0
227,200860.0,1.0,0.0,3.0,72.0,-0.0
228,153938.0,1.0,1.0,3.0,73.0,-0.0
229,121110.0,1.0,0.0,3.0,55.0,-1.0
230,245227.0,1.0,0.0,3.0,68.0,-0.0
231,126435.0,1.0,0.0,3.0,64.0,-1.0
232,195044.0,1.0,1.0,3.0,73.0,-1.0
233,223736.0,1.0,1.0,3.0,71.0,-0.0
234,207457.0,1.0,0.0,3.0,59.0,-1.0
235,216313.0,1.0,0.0,3.0,69.0,-0.0
236,118836.0,1.0,0.0,2.0,58.0,-1.0
237,129299.0,1.0,1.0,3.0,62.0,-0.0
238,125815.0,1.0,0.0,2.0,54.0,-1.0
239,109734.0,1.0,1.0,3.0,61.0,-1.0
240,189272.0,1.0,1.0,3.0,72.0,-0.0
241,153956.0,1.0,0.0,3.0,73.0,-0.0
242,158457.0,1.0,0.0,3.0,58.0,-1.0
243,170586.0,1.0,1.0,3.0,62.0,-0.0
244,144490.0,1.0,1.0,3.0,61.0,-0.0
245,139155.0,1.0,0.0,3.0,56.0,-1.0
246,147425.0,1.0,1.0,3.0,64.0,-1.0
247,102885.0,1.0,1.0,2.0,48.0,-1.0
248,118883.0,1.0,0.0,2.0,50.0,-1.0
249,199210.0,1.0,1.0,3.0,68.0,-0.0
250,179972.0,1.0,1.0,3.0,69.0,-1.0
251,150508.0,1.0,1.0,3.0,69.0,-0.0
252,127908.0,1.0,1.0,3.0,68.0,-0.0
253,267318.0,1.0,0.0,3.0,72.0,-0.0
254,139131.0,1.0,1.0,3.0,67.0,-0.0
255,118673.0,1.0,0.0,2.0,51.0,-1.0
256,262495.0,1.0,1.0,3.0,73.0,-0.0
257,124850.0,1.0,1.0,3.0,63.0,-1.0
258,183949.0,1.0,0.0,3.0,56.0,-1.0
259,186099.0,1.0,0.0,3.0,66.0,-1.0
260,124753.0,1.0,1.0,3.0,65.0,-0.0
261,126140.0,1.0,1.0,2.0,56.0,-0.0
262,144431.0,1.0,0.0,3.0,57.0,-1.0
263,179361.0,1.0,0.0,3.0,71.0,0.0
264,113261.0,1.0,1.0,2.0,57.0,-1.0
265,185844.0,1.0,0.0,3.0,55.0,-1.0
266,286656.0,1.0,0.0,3.0,72.0,-0.0
267,166251.0,1.0,1.0,3.0,59.0,-1.0
268,146438.0,1.0,0.0,3.0,60.0,-0.0
269,122776.0,1.0,0.0,2.0,52.0,-1.0
270,157273.0,1.0,0.0,3.0,67.0,-1.0
271,149703.0,1.0,1.0,3.0,70.0,-1.0
272,155154.0,1.0,1.0,3.0,57.0,-1.0
273,160309.0,1.0,1.0,3.0,75.0,0.0
274,85423.0,1.0,1.0,3.0,58.0,-0.0
275,177768.0,1.0,1.0,3.0,72.0,0.0
276,142502.0,1.0,0.0,2.0,58.0,-1.0
277,163899.0,1.0,1.0,3.0,68.0,-1.0
278,129176.0,1.0,0.0,3.0,70.0,-0.0
279,109042.0,1.0,1.0,2.0,49.0,-1.0
280,133185.0,1.0,1.0,3.0,60.0,-0.0
281,130768.0,1.0,1.0,2.0,55.0,-1.0
282,101194.0,1.0,1.0,3.0,61.0,-1.0
283,124340.0,1.0,1.0,3.0,63.0,-1.0
284,139527.0,1.0,0.0,3.0,63.0,-1.0
285,144815.0,1.0,1.0,3.0,63.0,-0.0
286,96895.0,1.0,0.0,3.0,60.0,-0.0
287,166297.0,1.0,1.0,3.0,61.0,-0.0
288,119809.0,1.0,1.0,2.0,54.0,-0.0
289,106208.0,1.0,1.0,2.0,52.0,-1.0
290,158798.0,1.0,0.0,3.0,65.0,-0.0
291,131837.0,1.0,1.0,3.0,61.0,-1.0
292,95611.0,1.0,1.0,2.0,52.0,-1.0
293,277139.0,1.0,0.0,3.0,72.0,-0.0
294,182830.0,1.0,1.0,3.0,68.0,0.0
295,131131.0,1.0,1.0,3.0,65.0,0.0
296,172901.0,1.0,1.0,3.0,68.0,-0.0
297,107158.0,1.0,0.0,2.0,50.0,-1.0
298,132330.0,1.0,1.0,3.0,66.0,-0.0
299,187612.0,1.0,1.0,3.0,73.0,-0.0
300,152049.0,1.0,1.0,3.0,66.0,-0.0
301,162538.0,1.0,1.0,3.0,65.0,-1.0
302,218675.0,1.0,0.0,3.0,78.0,1.0
303,163809.0,1.0,1.0,3.0,68.0,-0.0
304,113905.0,1.0,1.0,2.0,53.0,-1.0
305,82107.0,1.0,1.0,3.0,56.0,-1.0
306,226486.0,1.0,0.0,3.0,64.0,-0.0
307,139267.0,1.0,0.0,2.0,57.0,-0.0
308,156828.0,1.0,0.0,2.0,54.0,-1.0
309,126698.0,1.0,1.0,3.0,64.0,-1.0
310,113438.0,1.0,0.0,3.0,66.0,-0.0
311,140665.0,1.0,1.0,3.0,64.0,-1.0
312,166771.0,1.0,1.0,3.0,70.0,-0.0
313,114811.0,1.0,1.0,3.0,69.0,0.0
314,157204.0,1.0,1.0,3.0,65.0,-1.0
315,92184.0,1.0,1.0,3.0,66.0,-0.0
316,159616.0,1.0,1.0,3.0,61.0,-1.0
317,185777.0,1.0,0.0,3.0,68.0,-1.0
318,138115.0,1.0,1.0,3.0,60.0,-0.0
319,104684.0,1.0,0.0,3.0,64.0,-1.0
320,91580.0,1.0,1.0,3.0,65.0,-0.0
321,115635.0,1.0,1.0,2.0,58.0,-1.0
322,183656.0,1.0,0.0,3.0,73.0,-0.0
323,96825.0,1.0,1.0,2.0,49.0,-1.0
324,214473.0,1.0,0.0,3.0,70.0,-0.0
325,127147.0,1.0,0.0,2.0,59.0,-1.0
326,115123.0,1.0,0.0,3.0,62.0,-0.0
327,135939.0,1.0,1.0,3.0,58.0,-1.0
328,145295.0,1.0,0.0,3.0,63.0,-1.0
329,127318.0,1.0,0.0,2.0,56.0,-1.0
330,277719.0,1.0,0.0,3.0,73.0,-0.0
331,103968.0,1.0,1.0,3.0,68.0,-0.0
332,173728.0,1.0,0.0,3.0,64.0,-1.0
333,110337.0,1.0,1.0,3.0,68.0,-0.0
334,127554.0,1.0,1.0,3.0,58.0,-0.0
335,97993.0,1.0,1.0,2.0,51.0,-1.0
336,273432.0,1.0,1.0,3.0,68.0,-0.0
337,96796.0,1.0,1.0,2.0,52.0,-1.0
338,125602.0,1.0,1.0,3.0,59.0,-0.0
339,136959.0,1.0,1.0,3.0,71.0,0.0
340,120166.0,1.0,1.0,3.0,57.0,-1.0
341,151669.0,1.0,0.0,3.0,66.0,-1.0
342,148313.0,1.0,1.0,3.0,63.0,-1.0
343,133791.0,1.0,1.0,3.0,61.0,-0.0
344,161246.0,1.0,1.0,3.0,63.0,-1.0
345,149726.0,1.0,0.0,3.0,65.0,-1.0
346,191031.0,1.0,0.0,3.0,62.0,-1.0
347,149753.0,1.0,1.0,3.0,75.0,0.0
348,228330.0,1.0,0.0,3.0,64.0,-1.0
349,135282.0,1.0,1.0,3.0,62.0,-1.0
350,105005.0,1.0,1.0,3.0,65.0,-0.0
351,146035.0,1.0,1.0,3.0,66.0,-0.0
352,175712.0,1.0,0.0,3.0,68.0,-0.0
353,90473.0,1.0,1.0,2.0,55.0,-1.0
354,176589.0,1.0,1.0,3.0,65.0,-0.0
355,232408.0,1.0,0.0,3.0,75.0,-0.0
356,205081.0,1.0,0.0,3.0,69.0,-0.0
357,164698.0,1.0,0.0,3.0,67.0,-0.0
358,157985.0,1.0,0.0,3.0,66.0,-1.0
359,125659.0,1.0,1.0,3.0,61.0,-1.0
360,225950.0,1.0,0.0,3.0,68.0,-0.0
361,152827.0,1.0,0.0,3.0,66.0,-1.0
362,150922.0,1.0,1.0,3.0,67.0,-1.0
363,166567.0,1.0,0.0,3.0,71.0,-0.0
364,99094.0,1.0,1.0,2.0,54.0,-1.0
365,121958.0,1.0,1.0,3.0,66.0,-1.0
366,156755.0,1.0,1.0,3.0,68.0,-1.0
367,134549.0,1.0,1.0,3.0,62.0,-0.0
368,176799.0,1.0,0.0,3.0,73.0,0.0
369,204907.0,1.0,0.0,3.0,67.0,-0.0
370,109909.0,1.0,1.0,3.0,64.0,-1.0
371,92610.0,1.0,0.0,2.0,45.0,-1.0
372,132719.0,1.0,1.0,3.0,65.0,-1.0
373,78479.0,1.0,1.0,2.0,52.0,-1.0
374,103806.0,1.0,1.0,3.0,62.0,-1.0
375,139020.0,1.0,0.0,2.0,53.0,-1.0
376,103467.0,1.0,1.0,3.0,63.0,-0.0
377,108439.0,1.0,1.0,3.0,69.0,-0.0
378,155488.0,1.0,1.0,3.0,67.0,0.0
379,124703.0,1.0,1.0,3.0,66.0,-1.0
380,100374.0,1.0,1.0,1.0,41.0,-1.0
381,202376.0,1.0,1.0,3.0,73.0,0.0
382,110497.0,1.0,0.0,3.0,60.0,-1.0
383,175101.0,1.0,0.0,3.0,61.0,-1.0
384,124059.0,1.0,1.0,2.0,55.0,-1.0
385,120647.0,1.0,1.0,3.0,68.0,-0.0
386,177655.0,1.0,1.0,3.0,73.0,0.0
387,174276.0,1.0,1.0,3.0,72.0,0.0
388,153868.0,1.0,0.0,3.0,70.0,-0.0
389,89607.0,1.0,1.0,3.0,56.0,-1.0
390,195718.0,1.0,1.0,3.0,72.0,-0.0
391,181420.0,1.0,0.0,3.0,68.0,-0.0
392,243881.0,1.0,0.0,3.0,70.0,-0.0
393,167994.0,1.0,1.0,3.0,68.0,-0.0
394,122641.0,1.0,0.0,2.0,58.0,-1.0
395,177412.0,1.0,0.0,3.0,66.0,-1.0
396,192034.0,1.0,1.0,3.0,70.0,0.0
397,154674.0,1.0,1.0,3.0,65.0,-0.0
398,183279.0,1.0,0.0,3.0,73.0,-0.0
399,151428.0,1.0,0.0,3.0,63.0,-1.0
400,84562.0,1.0,1.0,3.0,66.0,-1.0
401,119458.0,1.0,0.0,2.0,52.0,-1.0
402,139901.0,1.0,1.0,3.0,65.0,-0.0
403,136179.0,1.0,0.0,3.0,61.0,-1.0
404,176713.0,1.0,1.0,3.0,69.0,0.0
405,120172.0,1.0,0.0,3.0,62.0,-0.0
406,138234.0,1.0,1.0,2.0,55.0,-1.0
407,93517.0,1.0,1.0,3.0,56.0,-1.0
408,266417.0,1.0,1.0,3.0,72.0,-0.0
409,194449.0,1.0,0.0,3.0,69.0,-0.0
410,117300.0,1.0,1.0,3.0,63.0,-0.0
411,156065.0,1.0,1.0,3.0,73.0,1.0
412,94437.0,1.0,1.0,2.0,50.0,-1.0
413,173680.0,1.0,1.0,3.0,65.0,-1.0
414,155004.0,1.0,1.0,3.0,64.0,-1.0
415,203556.0,1.0,1.0,3.0,66.0,-0.0
416,154256.0,1.0,1.0,3.0,66.0,-1.0
417,207724.0,1.0,1.0,3.0,64.0,-1.0
418,176548.0,1.0,0.0,3.0,75.0,0.0
419,241595.0,1.0,0.0,3.0,68.0,-0.0
420,115855.0,1.0,1.0,2.0,55.0,-1.0
421,104998.0,1.0,1.0,3.0,61.0,-0.0
422,142048.0,1.0,0.0,3.0,67.0,-0.0
423,134412.0,1.0,0.0,3.0,72.0,0.0
424,103356.0,1.0,1.0,3.0,57.0,-1.0
425,117126.0,1.0,1.0,3.0,65.0,-0.0
426,239347.0,1.0,0.0,3.0,69.0,-0.0
427,140132.0,1.0,0.0,3.0,62.0,-1.0
428,139527.0,1.0,1.0,3.0,66.0,-0.0
429,129890.0,1.0,1.0,3.0,67.0,-1.0
430,164644.0,1.0,0.0,3.0,60.0,-1.0
431,107835.0,1.0,1.0,3.0,67.0,-0.0
432,233255.0,1.0,1.0,3.0,72.0,0.0
433,110307.0,1.0,1.0,3.0,63.0,-1.0
434,279022.0,1.0,1.0,3.0,67.0,0.0
435,297715.0,1.0,0.0,3.0,70.0,-0.0
436,99620.0,1.0,1.0,3.0,68.0,-0.0
437,149874.0,1.0,1.0,2.0,54.0,-1.0
438,192334.0,1.0,1.0,3.0,65.0,-1.0
439,165400.0,1.0,1.0,3.0,68.0,0.0
440,153251.0,1.0,1.0,2.0,55.0,-0.0
441,104537.0,1.0,0.0,2.0,52.0,-1.0
442,107441.0,1.0,1.0,3.0,58.0,-0.0
443,96043.0,1.0,1.0,2.0,49.0,-1.0
444,190754.0,1.0,1.0,3.0,60.0,-0.0
445,230498.0,1.0,0.0,3.0,69.0,-0.0
446,129170.0,1.0,0.0,3.0,65.0,-1.0
447,147820.0,1.0,0.0,3.0,68.0,-1.0
448,141623.0,1.0,1.0,3.0,66.0,-0.0
449,172917.0,1.0,0.0,3.0,67.0,-1.0
450,233847.0,1.0,0.0,3.0,73.0,-0.0
451,90533.0,1.0,0.0,2.0,55.0,-1.0
452,165692.0,1.0,0.0,3.0,60.0,-1.0
453,144877.0,1.0,1.0,3.0,58.0,-1.0
454,117131.0,1.0,1.0,3.0,59.0,-0.0
455,141609.0,1.0,0.0,2.0,56.0,-1.0
456,164696.0,1.0,1.0,3.0,71.0,-0.0
457,175933.0,1.0,1.0,3.0,67.0,-0.0
458,291204.0,1.0,0.0,3.0,74.0,-0.0
459,262447.0,1.0,0.0,3.0,69.0,-0.0
460,131562.0,1.0,1.0,3.0,58.0,-1.0
461,109195.0,1.0,1.0,3.0,65.0,-1.0
462,134225.0,1.0,1.0,2.0,57.0,-1.0
463,174840.0,1.0,1.0,3.0,70.0,-0.0
464,187791.0,1.0,0.0,3.0,76.0,-0.0
465,119602.0,1.0,1.0,3.0,62.0,-1.0
466,276434.0,1.0,0.0,3.0,70.0,-0.0
467,126441.0,1.0,1.0,3.0,67.0,0.0
468,140036.0,1.0,1.0,3.0,64.0,-0.0
469,114780.0,1.0,1.0,3.0,67.0,-0.0
470,185040.0,1.0,1.0,3.0,65.0,0.0
471,123179.0,1.0,1.0,3.0,63.0,-1.0
472,146952.0,1.0,0.0,2.0,56.0,-1.0
473,127524.0,1.0,1.0,3.0,71.0,-0.0
474,109069.0,1.0,1.0,3.0,71.0,-0.0
475,149059.0,1.0,1.0,3.0,68.0,-0.0
476,180996.0,1.0,0.0,3.0,64.0,-1.0
477,162231.0,1.0,1.0,3.0,68.0,-0.0
478,89111.0,1.0,1.0,2.0,57.0,-1.0
479,154078.0,1.0,1.0,2.0,51.0,-1.0
480,103673.0,1.0,1.0,3.0,63.0,-1.0
481,139976.0,1.0,1.0,2.0,53.0,-1.0
482,194153.0,1.0,0.0,3.0,61.0,-1.0
483,118358.0,1.0,0.0,3.0,65.0,-0.0
484,148698.0,1.0,1.0,3.0,57.0,-1.0
485,122218.0,1.0,1.0,3.0,61.0,-0.0
486,160929.0,1.0,1.0,3.0,62.0,-1.0
487,233033.0,1.0,0.0,3.0,73.0,-0.0
488,114470.0,1.0,1.0,2.0,58.0,-1.0
489,132583.0,1.0,1.0,2.0,49.0,-1.0
490,167037.0,1.0,1.0,3.0,66.0,-0.0
491,172711.0,1.0,1.0,3.0,63.0,-0.0
492,202867.0,1.0,0.0,3.0,69.0,-0.0
493,138843.0,1.0,1.0,3.0,62.0,-1.0
494,149019.0,1.0,0.0,3.0,68.0,-1.0
495,108405.0,1.0,1.0,3.0,70.0,0.0
496,121163.0,1.0,1.0,2.0,56.0,-1.0
497,155913.0,1.0,1.0,3.0,70.0,0.0
