,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0
46,84480.0,1.0,4.0,2.0,53.0,2.0
47,293674.0,1.0,5.0,2.0,44.0,2.0
48,292677.0,1.0,4.0,2.0,45.0,1.0
49,149429.0,1.0,2.0,2.0,41.0,1.0
50,244775.0,1.0,3.0,2.0,45.0,1.0
51,187612.0,1.0,3.0,2.0,40.0,1.0
52,133004.0,1.0,3.0,2.0,42.0,2.0
53,138536.0,1.0,3.0,2.0,42.0,1.0
54,200342.0,1.0,3.0,2.0,44.0,0.0
55,151843.0,1.0,3.0,2.0,38.0,1.0
56,228398.0,1.0,5.0,3.0,53.0,3.0
57,296653.0,1.0,4.0,2.0,53.0,2.0
58,178991.0,1.0,4.0,2.0,49.0,2.0
59,172324.0,1.0,5.0,2.0,56.0,3.0
60,226464.0,1.0,4.0,2.0,44.0,0.0
61,132742.0,1.0,3.0,2.0,40.0,1.0
62,50730.0,1.0,5.0,3.0,60.0,3.0
63,227216.0,1.0,4.0,2.0,39.0,0.0
64,135432.0,1.0,3.0,2.0,46.0,1.0
65,146198.0,1.0,4.0,2.0,47.0,1.0
66,263443.0,1.0,4.0,2.0,51.0,2.0
67,250042.0,1.0,4.0,2.0,47.0,1.0
68,135450.0,1.0,3.0,2.0,37.0,1.0
69,116939.0,1.0,3.0,2.0,47.0,2.0
70,163540.0,1.0,4.0,2.0,52.0,2.0
71,176159.0,1.0,3.0,2.0,50.0,2.0
72,238623.0,1.0,4.0,2.0,50.0,2.0
73,210155.0,1.0,3.0,2.0,43.0,1.0
74,322919.0,1.0,4.0,2.0,52.0,1.0
75,165874.0,1.0,3.0,2.0,36.0,0.0
76,55392.0,1.0,2.0,2.0,35.0,0.0
77,274416.0,1.0,3.0,2.0,54.0,2.0
78,338228.0,1.0,5.0,3.0,50.0,2.0
79,209196.0,1.0,4.0,2.0,45.0,2.0
80,240646.0,1.0,4.0,2.0,56.0,3.0
81,221692.0,1.0,4.0,2.0,41.0,1.0
82,155340.0,1.0,3.0,2.0,42.0,1.0
83,255728.0,1.0,4.0,2.0,45.0,1.0
84,250984.0,1.0,4.0,2.0,47.0,2.0
85,149786.0,1.0,3.0,2.0,47.0,2.0
86,190402.0,1.0,3.0,2.0,42.0,0.0
87,184991.0,1.0,3.0,2.0,45.0,1.0
88,170831.0,1.0,3.0,2.0,47.0,1.0
89,245636.0,1.0,4.0,2.0,45.0,1.0
90,178404.0,1.0,4.0,2.0,42.0,2.0
91,259943.0,1.0,3.0,2.0,46.0,1.0
92,137691.0,1.0,2.0,1.0,37.0,0.0
93,55006.0,1.0,4.0,2.0,49.0,2.0
94,36803.0,1.0,5.0,3.0,50.0,3.0
95,302779.0,1.0,5.0,2.0,50.0,2.0
96,272575.0,1.0,4.0,2.0,47.0,1.0
97,97162.0,1.0,3.0,2.0,37.0,1.0
98,209383.0,1.0,4.0,2.0,46.0,1.0
99,379623.0,1.0,5.0,2.0,49.0,2.0
100,200025.0,1.0,3.0,2.0,41.0,1.0
101,76018.0,1.0,4.0,2.0,48.0,2.0
102,176468.0,1.0,5.0,3.0,52.0,3.0
103,269005.0,1.0,5.0,2.0,54.0,2.0
104,81443.0,1.0,4.0,2.0,50.0,3.0
105,240679.0,1.0,4.0,2.0,51.0,3.0
106,263553.0,1.0,3.0,2.0,47.0,2.0
107,162870.0,1.0,3.0,2.0,42.0,1.0
108,77281.0,1.0,3.0,2.0,46.0,1.0
109,217700.0,1.0,4.0,2.0,44.0,1.0
110,161572.0,1.0,3.0,1.0,40.0,0.0
111,212844.0,1.0,3.0,2.0,43.0,0.0
112,209978.0,1.0,4.0,2.0,44.0,2.0
113,203511.0,1.0,3.0,2.0,41.0,1.0
114,108935.0,1.0,3.0,2.0,47.0,1.0
115,401795.0,1.0,5.0,3.0,53.0,1.0
116,320635.0,1.0,3.0,2.0,53.0,1.0
117,303516.0,1.0,4.0,2.0,41.0,1.0
118,68263.0,1.0,5.0,3.0,58.0,4.0
119,296432.0,1.0,5.0,3.0,55.0,3.0
120,83481.0,1.0,3.0,2.0,40.0,1.0
121,298948.0,1.0,4.0,2.0,54.0,2.0
122,147030.0,1.0,2.0,2.0,40.0,1.0
123,200331.0,1.0,4.0,2.0,48.0,3.0
124,174919.0,1.0,3.0,2.0,47.0,1.0
125,136322.0,1.0,2.0,2.0,41.0,0.0
126,326632.0,1.0,5.0,2.0,46.0,2.0
127,125628.0,1.0,5.0,3.0,53.0,4.0
128,59091.0,1.0,4.0,2.0,50.0,2.0
129,387185.0,1.0,4.0,3.0,60.0,3.0
130,250827.0,1.0,3.0,2.0,47.0,1.0
131,182487.0,1.0,4.0,2.0,43.0,2.0
132,136946.0,1.0,2.0,1.0,41.0,0.0
133,156762.0,1.0,2.0,2.0,41.0,1.0
134,55474.0,1.0,3.0,2.0,44.0,1.0
135,130941.0,1.0,2.0,1.0,32.0,-0.0
136,133649.0,1.0,2.0,1.0,33.0,-0.0
137,97442.0,1.0,4.0,2.0,49.0,2.0
138,228835.0,1.0,3.0,2.0,43.0,1.0
139,297279.0,1.0,4.0,2.0,53.0,2.0
140,140780.0,1.0,4.0,2.0,46.0,2.0
141,326956.0,1.0,4.0,2.0,49.0,2.0
142,215912.0,1.0,3.0,2.0,40.0,0.0
143,307064.0,1.0,5.0,2.0,52.0,2.0
144,235921.0,1.0,3.0,2.0,39.0,0.0
145,196230.0,1.0,3.0,2.0,39.0,0.0
146,263786.0,1.0,4.0,2.0,46.0,1.0
147,178270.0,1.0,3.0,2.0,45.0,1.0
148,219359.0,1.0,3.0,2.0,40.0,0.0
149,302617.0,1.0,3.0,2.0,47.0,1.0
150,183535.0,1.0,2.0,2.0,42.0,1.0
151,133370.0,1.0,3.0,2.0,41.0,1.0
152,180884.0,1.0,3.0,2.0,45.0,1.0
153,274075.0,1.0,3.0,2.0,47.0,1.0
154,185967.0,1.0,4.0,2.0,47.0,2.0
155,113727.0,1.0,4.0,2.0,48.0,2.0
156,127794.0,1.0,3.0,2.0,47.0,1.0
157,269443.0,1.0,3.0,2.0,49.0,1.0
158,221724.0,1.0,3.0,2.0,38.0,0.0
159,172587.0,1.0,5.0,2.0,47.0,2.0
160,164820.0,1.0,3.0,2.0,43.0,1.0
161,143378.0,1.0,3.0,2.0,40.0,1.0
162,75112.0,1.0,4.0,2.0,44.0,1.0
163,117298.0,1.0,4.0,2.0,42.0,1.0
164,130558.0,1.0,4.0,2.0,52.0,2.0
165,244985.0,1.0,4.0,2.0,49.0,2.0
166,115717.0,1.0,2.0,1.0,36.0,-0.0
167,200004.0,1.0,4.0,2.0,47.0,2.0
168,185878.0,1.0,4.0,2.0,51.0,2.0
169,259478.0,1.0,3.0,2.0,50.0,2.0
170,330242.0,1.0,4.0,2.0,48.0,1.0
171,42493.0,1.0,3.0,2.0,42.0,1.0
172,48999.0,1.0,3.0,2.0,42.0,1.0
173,90009.0,1.0,4.0,2.0,44.0,2.0
174,202330.0,1.0,4.0,2.0,46.0,1.0
175,186649.0,1.0,3.0,2.0,44.0,1.0
176,303791.0,1.0,3.0,2.0,48.0,2.0
177,234590.0,1.0,4.0,2.0,45.0,2.0
178,194942.0,1.0,3.0,2.0,50.0,1.0
179,187902.0,1.0,3.0,2.0,46.0,2.0
180,342005.0,1.0,4.0,2.0,48.0,1.0
181,159794.0,1.0,3.0,2.0,48.0,1.0
182,190402.0,1.0,3.0,2.0,39.0,0.0
183,286597.0,1.0,5.0,2.0,45.0,2.0
184,116945.0,1.0,5.0,2.0,54.0,3.0
185,251427.0,1.0,4.0,2.0,49.0,2.0
186,133872.0,1.0,4.0,2.0,43.0,2.0
187,136025.0,1.0,3.0,2.0,42.0,1.0
188,204655.0,1.0,4.0,2.0,41.0,1.0
189,142796.0,1.0,4.0,2.0,49.0,2.0
190,233545.0,1.0,4.0,2.0,50.0,2.0
191,-3360.0,1.0,3.0,2.0,48.0,2.0
192,176365.0,1.0,3.0,1.0,40.0,0.0
193,275593.0,1.0,3.0,2.0,49.0,2.0
194,270006.0,1.0,3.0,2.0,50.0,2.0
195,116308.0,1.0,2.0,2.0,40.0,0.0
196,176356.0,1.0,3.0,2.0,39.0,0.0
197,133896.0,1.0,3.0,1.0,35.0,0.0
198,422392.0,1.0,4.0,3.0,62.0,3.0
199,140291.0,1.0,3.0,2.0,46.0,1.0
200,194441.0,1.0,4.0,2.0,51.0,3.0
201,192478.0,1.0,4.0,2.0,52.0,2.0
202,237091.0,1.0,3.0,2.0,43.0,1.0
203,180035.0,1.0,3.0,2.0,43.0,1.0
204,156022.0,1.0,3.0,2.0,38.0,1.0
205,158281.0,1.0,4.0,2.0,48.0,2.0
206,236387.0,1.0,4.0,2.0,44.0,1.0
207,271978.0,1.0,4.0,2.0,54.0,2.0
208,333277.0,1.0,4.0,2.0,42.0,0.0
209,148713.0,1.0,4.0,2.0,49.0,2.0
210,211861.0,1.0,4.0,2.0,40.0,0.0
211,145792.0,1.0,4.0,2.0,49.0,2.0
212,82963.0,1.0,4.0,2.0,44.0,1.0
213,359802.0,1.0,4.0,2.0,54.0,2.0
214,44505.0,1.0,3.0,2.0,42.0,1.0
215,182412.0,1.0,3.0,2.0,50.0,2.0
216,178683.0,1.0,3.0,2.0,44.0,1.0
217,279085.0,1.0,4.0,2.0,53.0,3.0
218,140404.0,1.0,3.0,2.0,39.0,1.0
219,188042.0,1.0,3.0,2.0,44.0,1.0
220,116540.0,1.0,3.0,2.0,46.0,2.0
221,262793.0,1.0,4.0,2.0,44.0,1.0
222,370781.0,1.0,4.0,2.0,52.0,2.0
223,251563.0,1.0,5.0,3.0,56.0,3.0
224,321516.0,1.0,4.0,2.0,55.0,1.0
225,168950.0,1.0,3.0,1.0,36.0,-0.0
226,349335.0,1.0,5.0,3.0,53.0,2.0
227,288521.0,1.0,5.0,2.0,51.0,3.0
228,413348.0,1.0,5.0,3.0,60.0,3.0
229,216788.0,1.0,3.0,2.0,46.0,1.0
230,-857.0,1.0,4.0,2.0,51.0,2.0
231,323935.0,1.0,3.0,2.0,48.0,1.0
232,118826.0,1.0,3.0,2.0,48.0,2.0
233,127325.0,1.0,2.0,1.0,32.0,-0.0
234,70507.0,1.0,3.0,2.0,43.0,1.0
235,213168.0,1.0,2.0,2.0,41.0,0.0
236,220270.0,1.0,4.0,2.0,45.0,2.0
237,164978.0,1.0,2.0,2.0,40.0,1.0
238,104232.0,1.0,2.0,1.0,34.0,-0.0
239,235667.0,1.0,4.0,2.0,45.0,1.0
240,153924.0,1.0,4.0,2.0,49.0,2.0
241,272179.0,1.0,4.0,2.0,43.0,1.0
242,138702.0,1.0,3.0,2.0,49.0,2.0
243,208373.0,1.0,4.0,2.0,44.0,1.0
244,137932.0,1.0,4.0,2.0,52.0,2.0
245,150333.0,1.0,4.0,2.0,51.0,2.0
246,184205.0,1.0,4.0,2.0,41.0,2.0
247,274500.0,1.0,4.0,2.0,55.0,3.0
248,83328.0,1.0,4.0,2.0,45.0,2.0
249,313385.0,1.0,5.0,3.0,53.0,2.0
250,193344.0,1.0,4.0,2.0,43.0,2.0
251,345207.0,1.0,3.0,2.0,53.0,1.0
252,262832.0,1.0,5.0,2.0,43.0,1.0
253,186888.0,1.0,4.0,2.0,56.0,3.0
254,98439.0,1.0,2.0,2.0,36.0,0.0
255,244738.0,1.0,3.0,2.0,47.0,1.0
256,107933.0,1.0,2.0,1.0,35.0,-0.0
257,235139.0,1.0,4.0,2.0,54.0,2.0
258,287968.0,1.0,4.0,2.0,54.0,2.0
259,142724.0,1.0,4.0,2.0,55.0,3.0
260,169634.0,1.0,4.0,2.0,53.0,2.0
261,216433.0,1.0,4.0,2.0,42.0,1.0
262,305602.0,1.0,5.0,3.0,48.0,2.0
263,258138.0,1.0,3.0,2.0,41.0,0.0
264,327685.0,1.0,5.0,3.0,52.0,3.0
265,159280.0,1.0,3.0,2.0,49.0,2.0
266,108602.0,1.0,3.0,2.0,46.0,2.0
267,281108.0,1.0,5.0,2.0,47.0,2.0
268,54723.0,1.0,3.0,2.0,48.0,1.0
269,169397.0,1.0,4.0,2.0,49.0,2.0
270,322083.0,1.0,4.0,2.0,49.0,2.0
271,233710.0,1.0,4.0,2.0,47.0,2.0
272,207116.0,1.0,3.0,2.0,47.0,1.0
273,112965.0,1.0,4.0,2.0,47.0,2.0
274,134492.0,1.0,3.0,2.0,53.0,2.0
275,137877.0,1.0,3.0,1.0,36.0,1.0
276,129333.0,1.0,3.0,2.0,44.0,1.0
277,158575.0,1.0,3.0,2.0,42.0,1.0
278,263334.0,1.0,3.0,2.0,42.0,1.0
279,354899.0,1.0,4.0,2.0,55.0,2.0
280,98838.0,1.0,3.0,2.0,46.0,2.0
281,167318.0,1.0,2.0,2.0,41.0,1.0
282,47510.0,1.0,3.0,2.0,39.0,1.0
283,350471.0,1.0,4.0,2.0,54.0,2.0
284,199443.0,1.0,2.0,1.0,40.0,1.0
285,327735.0,1.0,5.0,2.0,51.0,2.0
286,242008.0,1.0,4.0,2.0,46.0,3.0
287,304215.0,1.0,3.0,2.0,46.0,1.0
288,203420.0,1.0,4.0,2.0,43.0,2.0
289,267277.0,1.0,3.0,2.0,41.0,1.0
290,327643.0,1.0,5.0,2.0,53.0,2.0
291,151280.0,1.0,3.0,2.0,45.0,1.0
292,138295.0,1.0,3.0,2.0,42.0,2.0
293,115682.0,1.0,2.0,1.0,35.0,0.0
294,253266.0,1.0,4.0,2.0,50.0,3.0
295,242620.0,1.0,4.0,2.0,42.0,1.0
296,118505.0,1.0,3.0,2.0,47.0,2.0
297,176807.0,1.0,2.0,1.0,38.0,-0.0
298,178745.0,1.0,3.0,2.0,41.0,1.0
299,139702.0,1.0,4.0,2.0,53.0,2.0
300,140140.0,1.0,3.0,2.0,45.0,1.0
301,85513.0,1.0,3.0,2.0,44.0,1.0
302,101154.0,1.0,4.0,3.0,50.0,1.0
303,197434.0,1.0,4.0,2.0,43.0,2.0
304,262108.0,1.0,3.0,2.0,40.0,0.0
305,113371.0,1.0,4.0,2.0,50.0,1.0
306,138204.0,1.0,2.0,2.0,42.0,1.0
307,109778.0,1.0,4.0,2.0,48.0,3.0
308,239712.0,1.0,3.0,2.0,45.0,0.0
309,181940.0,1.0,4.0,2.0,48.0,3.0
310,196911.0,1.0,5.0,3.0,59.0,3.0
311,116084.0,1.0,3.0,2.0,42.0,1.0
312,196933.0,1.0,4.0,2.0,41.0,1.0
313,267102.0,1.0,3.0,2.0,43.0,1.0
314,201611.0,1.0,3.0,2.0,42.0,0.0
315,92133.0,1.0,2.0,1.0,34.0,-0.0
316,262467.0,1.0,5.0,3.0,54.0,3.0
317,64756.0,1.0,4.0,3.0,48.0,2.0
318,297433.0,1.0,4.0,2.0,48.0,1.0
319,160758.0,1.0,2.0,1.0,38.0,-0.0
320,257898.0,1.0,3.0,2.0,45.0,0.0
321,68457.0,1.0,2.0,2.0,39.0,1.0
322,122940.0,1.0,3.0,1.0,41.0,0.0
323,332016.0,1.0,5.0,3.0,49.0,1.0
324,156829.0,1.0,3.0,2.0,45.0,1.0
325,40991.0,1.0,3.0,2.0,46.0,1.0
326,327853.0,1.0,5.0,2.0,52.0,2.0
327,317914.0,1.0,3.0,2.0,49.0,1.0
328,211892.0,1.0,3.0,2.0,48.0,1.0
329,247011.0,1.0,3.0,2.0,47.0,2.0
330,271474.0,1.0,3.0,2.0,52.0,2.0
331,168423.0,1.0,4.0,2.0,47.0,2.0
332,109791.0,1.0,4.0,2.0,47.0,2.0
333,236190.0,1.0,4.0,2.0,57.0,3.0
334,168285.0,1.0,4.0,2.0,47.0,2.0
335,100038.0,1.0,3.0,2.0,40.0,0.0
336,219824.0,1.0,4.0,2.0,45.0,1.0
337,365376.0,1.0,3.0,2.0,54.0,2.0
338,324156.0,1.0,4.0,2.0,51.0,2.0
339,228749.0,1.0,4.0,2.0,47.0,2.0
340,332742.0,1.0,4.0,2.0,43.0,0.0
341,340350.0,1.0,4.0,3.0,60.0,2.0
342,234703.0,1.0,3.0,2.0,41.0,1.0
343,84038.0,1.0,2.0,2.0,37.0,1.0
344,96569.0,1.0,3.0,2.0,48.0,1.0
345,134922.0,1.0,2.0,1.0,35.0,-0.0
346,257436.0,1.0,3.0,2.0,47.0,1.0
347,256568.0,1.0,3.0,2.0,51.0,2.0
348,199219.0,1.0,3.0,2.0,37.0,0.0
349,302452.0,1.0,3.0,2.0,45.0,1.0
350,249417.0,1.0,4.0,2.0,54.0,1.0
351,140499.0,1.0,2.0,2.0,39.0,1.0
352,174029.0,1.0,2.0,2.0,42.0,1.0
353,216817.0,1.0,3.0,2.0,43.0,1.0
354,47923.0,1.0,4.0,2.0,50.0,2.0
355,-687.0,1.0,5.0,3.0,59.0,3.0
356,26098.0,1.0,4.0,2.0,50.0,2.0
357,382347.0,1.0,5.0,2.0,55.0,2.0
358,178487.0,1.0,3.0,2.0,42.0,1.0
359,187649.0,1.0,4.0,2.0,43.0,1.0
360,87990.0,1.0,4.0,2.0,52.0,2.0
361,119460.0,1.0,4.0,2.0,47.0,2.0
362,291240.0,1.0,4.0,2.0,45.0,2.0
363,165349.0,1.0,4.0,2.0,53.0,1.0
364,155973.0,1.0,3.0,2.0,42.0,1.0
365,184412.0,1.0,3.0,2.0,50.0,2.0
366,109002.0,1.0,3.0,2.0,47.0,2.0
367,85055.0,1.0,2.0,2.0,40.0,1.0
368,164629.0,1.0,3.0,2.0,43.0,1.0
369,138557.0,1.0,3.0,2.0,47.0,1.0
370,271732.0,1.0,3.0,2.0,46.0,0.0
371,203658.0,1.0,5.0,3.0,59.0,2.0
372,116086.0,1.0,4.0,2.0,42.0,1.0
373,167931.0,1.0,4.0,2.0,52.0,2.0
374,397995.0,1.0,5.0,3.0,50.0,2.0
375,180361.0,1.0,4.0,2.0,56.0,2.0
376,218819.0,1.0,3.0,2.0,40.0,0.0
377,160458.0,1.0,3.0,2.0,45.0,1.0
378,213232.0,1.0,3.0,2.0,47.0,1.0
379,86727.0,1.0,4.0,2.0,41.0,2.0
380,297665.0,1.0,4.0,2.0,54.0,2.0
381,200521.0,1.0,5.0,3.0,57.0,3.0
382,220719.0,1.0,3.0,2.0,43.0,1.0
383,239812.0,1.0,3.0,2.0,44.0,1.0
384,84769.0,1.0,4.0,2.0,48.0,3.0
385,287287.0,1.0,5.0,2.0,53.0,2.0
386,123592.0,1.0,3.0,2.0,41.0,0.0
387,25832.0,1.0,5.0,3.0,65.0,4.0
388,70783.0,1.0,2.0,1.0,36.0,0.0
389,66453.0,1.0,3.0,2.0,47.0,2.0
390,287835.0,1.0,4.0,2.0,50.0,3.0
391,265519.0,1.0,4.0,2.0,45.0,1.0
392,182672.0,1.0,3.0,2.0,36.0,-0.0
393,352538.0,1.0,4.0,2.0,57.0,2.0
394,231414.0,1.0,3.0,2.0,48.0,2.0
395,448896.0,1.0,5.0,3.0,54.0,1.0
396,351089.0,1.0,4.0,2.0,44.0,1.0
397,224332.0,1.0,4.0,2.0,41.0,1.0
398,334576.0,1.0,4.0,2.0,50.0,1.0
399,221692.0,1.0,4.0,2.0,56.0,2.0
400,206439.0,1.0,4.0,3.0,62.0,4.0
401,353961.0,1.0,4.0,2.0,52.0,2.0
402,148225.0,1.0,3.0,2.0,43.0,1.0
403,145020.0,1.0,3.0,1.0,39.0,1.0
404,173263.0,1.0,3.0,2.0,47.0,1.0
405,280462.0,1.0,5.0,2.0,44.0,1.0
406,231784.0,1.0,4.0,2.0,50.0,1.0
407,255405.0,1.0,4.0,2.0,42.0,1.0
408,180097.0,1.0,4.0,2.0,44.0,1.0
409,236549.0,1.0,4.0,2.0,55.0,2.0
410,146528.0,1.0,3.0,2.0,40.0,1.0
411,123828.0,1.0,2.0,1.0,37.0,1.0
412,174048.0,1.0,4.0,2.0,41.0,1.0
413,306950.0,1.0,4.0,2.0,54.0,2.0
414,286890.0,1.0,3.0,2.0,52.0,2.0
415,244493.0,1.0,5.0,2.0,53.0,3.0
416,243928.0,1.0,3.0,2.0,44.0,1.0
417,174223.0,1.0,3.0,2.0,40.0,1.0
418,249937.0,1.0,3.0,2.0,45.0,1.0
419,216232.0,1.0,3.0,2.0,44.0,1.0
420,100807.0,1.0,3.0,2.0,40.0,1.0
421,136535.0,1.0,3.0,2.0,42.0,1.0
422,344024.0,1.0,4.0,2.0,53.0,3.0
423,211264.0,1.0,4.0,2.0,45.0,2.0
424,200684.0,1.0,4.0,2.0,43.0,1.0
425,285762.0,1.0,4.0,2.0,45.0,2.0
426,123252.0,1.0,4.0,2.0,48.0,1.0
427,207474.0,1.0,4.0,2.0,51.0,2.0
428,53994.0,1.0,5.0,3.0,58.0,3.0
429,209059.0,1.0,4.0,3.0,57.0,3.0
430,282178.0,1.0,4.0,2.0,45.0,1.0
431,141375.0,1.0,5.0,2.0,52.0,3.0
432,209787.0,1.0,3.0,2.0,36.0,-0.0
433,337115.0,1.0,4.0,2.0,52.0,3.0
434,141150.0,1.0,4.0,2.0,51.0,2.0
435,157404.0,1.0,3.0,2.0,45.0,1.0
436,311279.0,1.0,4.0,2.0,52.0,1.0
437,203648.0,1.0,4.0,2.0,47.0,2.0
438,150282.0,1.0,3.0,2.0,43.0,1.0
439,88816.0,1.0,4.0,2.0,51.0,2.0
440,188741.0,1.0,3.0,2.0,42.0,1.0
441,57995.0,1.0,4.0,3.0,54.0,3.0
442,264424.0,1.0,3.0,2.0,39.0,0.0
443,262910.0,1.0,4.0,2.0,53.0,3.0
444,308471.0,1.0,5.0,2.0,46.0,1.0
445,147222.0,1.0,4.0,2.0,53.0,3.0
446,37776.0,1.0,3.0,2.0,46.0,2.0
447,127935.0,1.0,3.0,1.0,36.0,-0.0
448,213305.0,1.0,4.0,2.0,47.0,2.0
449,77109.0,1.0,3.0,2.0,47.0,1.0
450,187018.0,1.0,4.0,2.0,44.0,1.0
451,140188.0,1.0,3.0,2.0,46.0,1.0
452,113224.0,1.0,5.0,3.0,60.0,3.0
453,248166.0,1.0,4.0,2.0,38.0,1.0
454,189101.0,1.0,3.0,2.0,39.0,0.0
455,114319.0,1.0,2.0,1.0,36.0,0.0
456,150058.0,1.0,2.0,1.0,39.0,0.0
457,176490.0,1.0,4.0,2.0,47.0,2.0
458,213785.0,1.0,5.0,2.0,48.0,2.0
459,184174.0,1.0,3.0,2.0,40.0,1.0
460,206235.0,1.0,4.0,2.0,45.0,1.0
461,74484.0,1.0,3.0,2.0,39.0,1.0
462,179346.0,1.0,4.0,2.0,56.0,2.0
463,446069.0,1.0,5.0,3.0,52.0,1.0
464,109981.0,1.0,3.0,2.0,38.0,1.0
465,60591.0,1.0,3.0,2.0,40.0,1.0
466,188155.0,1.0,3.0,2.0,35.0,-0.0
467,104919.0,1.0,2.0,1.0,36.0,-0.0
468,58153.0,1.0,3.0,2.0,44.0,1.0
469,347844.0,1.0,5.0,2.0,47.0,1.0
470,213538.0,1.0,4.0,2.0,53.0,2.0
471,186238.0,1.0,3.0,1.0,38.0,0.0
472,207860.0,1.0,4.0,2.0,40.0,1.0
473,151820.0,1.0,2.0,1.0,34.0,-1.0
474,265852.0,1.0,4.0,2.0,48.0,2.0
475,146479.0,1.0,3.0,2.0,43.0,1.0
476,195833.0,1.0,5.0,2.0,44.0,2.0
477,166025.0,1.0,4.0,2.0,46.0,1.0
478,201536.0,1.0,4.0,2.0,45.0,2.0
479,102946.0,1.0,4.0,3.0,52.0,2.0
480,119194.0,1.0,4.0,2.0,47.0,2.0
481,25331.0,1.0,5.0,3.0,56.0,3.0
482,288999.0,1.0,3.0,2.0,42.0,1.0
483,48592.0,1.0,4.0,2.0,51.0,2.0
484,71689.0,1.0,3.0,2.0,40.0,0.0
485,181717.0,1.0,4.0,2.0,44.0,2.0
486,116424.0,1.0,4.0,2.0,46.0,2.0
487,258688.0,1.0,3.0,2.0,43.0,1.0
488,134887.0,1.0,4.0,2.0,53.0,2.0
489,77807.0,1.0,3.0,2.0,38.0,0.0
490,332428.0,1.0,5.0,3.0,53.0,3.0
491,203421.0,1.0,4.0,2.0,52.0,3.0
492,153744.0,1.0,4.0,2.0,51.0,3.0
493,240581.0,1.0,4.0,2.0,52.0,1.0
494,217640.0,1.0,5.0,3.0,55.0,3.0
495,133552.0,1.0,3.0,2.0,45.0,1.0
496,198628.0,1.0,3.0,2.0,53.0,2.0
497,118923.0,1.0,3.0,2.0,38.0,1.0
498,182977.0,1.0,4.0,2.0,45.0,2.0
499,189192.0,1.0,4.0,2.0,56.0,3.0
500,210455.0,1.0,3.0,2.0,40.0,1.0
501,239906.0,1.0,4.0,2.0,49.0,2.0
502,47404.0,1.0,3.0,2.0,38.0,1.0
503,199813.0,1.0,4.0,2.0,43.0,1.0
504,152444.0,1.0,4.0,3.0,58.0,3.0
505,257754.0,1.0,4.0,2.0,49.0,2.0
506,169055.0,1.0,3.0,1.0,36.0,0.0
507,138364.0,1.0,3.0,2.0,42.0,1.0
508,129710.0,1.0,3.0,2.0,37.0,0.0
509,229730.0,1.0,3.0,2.0,43.0,2.0
510,166354.0,1.0,2.0,2.0,45.0,1.0
511,255009.0,1.0,4.0,2.0,47.0,2.0
512,368299.0,1.0,4.0,3.0,57.0,3.0
513,212158.0,1.0,4.0,2.0,51.0,2.0
